0 1 0
0.01 0.9975516512378074 0.009987758256189038
0.02 0.995103302475615 0.01995103302475615
0.03 0.9926549537134224 0.02988982430570133
0.04 0.9902066049512298 0.0398041320990246
0.05 0.9877582561890372 0.04969395640472594
0.06 0.9853099074268448 0.05955929722280534
0.07000000000000001 0.9828615586646522 0.06940015455326283
0.08 0.9804132099024596 0.07921652839609838
0.09 0.9779648611402671 0.08900841875131202
0.1 0.9755165123780746 0.09877582561890373
0.11 0.973068163615882 0.1085187489988735
0.12 0.9706198148536894 0.1182371888912214
0.13 0.968171466091497 0.1279311452959473
0.14 0.9657231173293044 0.1376006182130513
0.15 0.9632747685671118 0.1472456076425334
0.16 0.9608264198049192 0.1568661135843935
0.17 0.9583780710427268 0.1664621360386318
0.18 0.9559297222805342 0.1760336750052481
0.19 0.9534813735183416 0.1855807304842425
0.2 0.9510330247561491 0.1951033024756149
0.21 0.9485846759939566 0.2046013909793654
0.22 0.946136327231764 0.214074995995494
0.23 0.9436879784695714 0.2235241175240007
0.24 0.941239629707379 0.2329487555648855
0.25 0.9387912809451864 0.2423489101181483
0.26 0.9363429321829938 0.2517245811837892
0.27 0.9338945834208012 0.2610757687618082
0.28 0.9314462346586088 0.2704024728522053
0.29 0.9289978858964162 0.2797046934549803
0.3 0.9265495371342236 0.2889824305701336
0.31 0.9241011883720311 0.2982356841976648
0.32 0.9216528396098386 0.3074644543375742
0.33 0.919204490847646 0.3166687409898616
0.34 0.9167561420854535 0.3258485441545271
0.35 0.914307793323261 0.3350038638315707
0.36 0.9118594445610684 0.3441347000209923
0.37 0.9094110957988758 0.353241052722792
0.38 0.9069627470366833 0.3623229219369699
0.39 0.9045143982744908 0.3713803076635257
0.4 0.9020660495122982 0.3804132099024596
0.41 0.8996177007501056 0.3894216286537716
0.42 0.8971693519879131 0.3984055639174617
0.43 0.8947210032257206 0.4073650156935299
0.44 0.892272654463528 0.4162999839819762
0.45 0.8898243057013355 0.4252104687828005
0.46 0.887375956939143 0.4340964700960029
0.47 0.8849276081769504 0.4429579879215833
0.48 0.8824792594147579 0.4517950222595419
0.49 0.8800309106525653 0.4606075731098785
0.5 0.8775825618903728 0.4693956404725932
0.51 0.8708369567699281 0.4781377380658947
0.52 0.8640913516494835 0.4868123796079918
0.53 0.8573457465290387 0.4954195650988844
0.54 0.8506001414085941 0.5039592945385726
0.55 0.8438545362881494 0.5124315679270562
0.5600000000000001 0.8371089311677048 0.5208363852643355
0.57 0.8303633260472602 0.5291737465504103
0.58 0.8236177209268155 0.5374436517852806
0.59 0.8168721158063709 0.5456461009689466
0.6 0.8101265106859261 0.5537810941014081
0.61 0.8033809055654815 0.5618486311826651
0.62 0.7966353004450368 0.5698487122127177
0.63 0.7898896953245922 0.5777813371915659
0.64 0.7831440902041475 0.5856465061192097
0.65 0.7763984850837029 0.5934442189956488
0.66 0.7696528799632582 0.6011744758208837
0.67 0.7629072748428135 0.608837276594914
0.68 0.7561616697223689 0.61643262131774
0.6899999999999999 0.7494160646019242 0.6239605099893614
0.7 0.7426704594814796 0.6314209426097783
0.71 0.7359248543610349 0.638813919178991
0.72 0.7291792492405903 0.6461394396969991
0.73 0.7224336441201455 0.6533975041638028
0.74 0.7156880389997009 0.660588112579402
0.75 0.7089424338792563 0.6677112649437968
0.76 0.7021968287588116 0.6747669612569872
0.77 0.695451223638367 0.6817552015189731
0.78 0.6887056185179222 0.6886759857297545
0.79 0.6819600133974776 0.6955293138893315
0.8 0.6752144082770329 0.702315185997704
0.8100000000000001 0.6684688031565883 0.7090336020548722
0.82 0.6617231980361437 0.7156845620608357
0.83 0.654977592915699 0.722268066015595
0.84 0.6482319877952544 0.7287841139191498
0.85 0.6414863826748096 0.7352327057715001
0.86 0.634740777554365 0.741613841572646
0.87 0.6279951724339203 0.7479275213225873
0.88 0.6212495673134757 0.7541737450213244
0.89 0.6145039621930311 0.760352512668857
0.9 0.6077583570725864 0.766463824265185
0.91 0.6010127519521418 0.7725076798103087
0.92 0.594267146831697 0.7784840793042279
0.93 0.5875215417112524 0.7843930227469427
0.9399999999999999 0.5807759365908078 0.7902345101384529
0.95 0.5740303314703631 0.7960085414787588
0.96 0.5672847263499184 0.8017151167678601
0.97 0.5605391212294737 0.8073542360057571
0.98 0.553793516109029 0.8129258991924496
0.99 0.5470479109885844 0.8184301063279378
1 0.5403023058681398 0.8238668574122213
1.01 0.530911003784131 0.8292229239604827
1.02 0.5215197017001223 0.8344850774879039
1.03 0.5121283996161136 0.8396533179944852
1.04 0.5027370975321048 0.8447276454802263
1.05 0.493345795448096 0.8497080599451272
1.06 0.4839544933640873 0.8545945613891881
1.07 0.4745631912800786 0.859387149812409
1.08 0.4651718891960698 0.8640858252147897
1.09 0.455780587112061 0.8686905875963304
1.1 0.4463892850280523 0.873201436957031
1.11 0.4369979829440436 0.8776183732968914
1.12 0.4276066808600348 0.8819413966159119
1.13 0.4182153787760263 0.886170506914092
1.14 0.4088240766920175 0.8903057041914323
1.15 0.3994327746080088 0.8943469884479325
1.16 0.390041472524 0.8982943596835925
1.17 0.3806501704399913 0.9021478178984125
1.18 0.3712588683559825 0.9059073630923923
1.19 0.3618675662719738 0.909572995265532
1.2 0.3524762641879651 0.9131447144178317
1.21 0.3430849621039563 0.9166225205492914
1.22 0.3336936600199476 0.9200064136599109
1.23 0.3243023579359389 0.9232963937496903
1.24 0.3149110558519301 0.9264924608186297
1.25 0.3055197537679213 0.9295946148667289
1.26 0.2961284516839126 0.9326028558939882
1.27 0.2867371495999039 0.9355171839004073
1.28 0.2773458475158951 0.9383375988859862
1.29 0.2679545454318863 0.9410641008507251
1.3 0.2585632433478776 0.943696689794624
1.31 0.2491719412638689 0.9462353657176827
1.32 0.2397806391798601 0.9486801286199014
1.33 0.2303893370958514 0.9510309785012798
1.34 0.2209980350118426 0.9532879153618183
1.35 0.2116067329278339 0.9554509392015167
1.36 0.2022154308438252 0.9575200500203751
1.37 0.1928241287598164 0.9594952478183932
1.38 0.1834328266758078 0.9613765325955713
1.39 0.1740415245917991 0.9631639043519094
1.4 0.1646502225077904 0.9648573630874073
1.41 0.1552589204237816 0.9664569088020651
1.42 0.1458676183397729 0.967962541495883
1.43 0.1364763162557641 0.9693742611688606
1.44 0.1270850141717554 0.9706920678209983
1.45 0.1176937120877466 0.9719159614522958
1.46 0.1083024100037379 0.9730459420627532
1.47 0.09891110791972918 0.9740820096523706
1.48 0.08951980583572039 0.9750241642211477
1.49 0.08012850375171165 0.9758724057690848
1.5 0.07073720166770292 0.976626734296182
1.51 0.06099952090340599 0.9772854179090376
1.52 0.05126184013910907 0.97784672471425
1.53 0.04152415937481216 0.9783106547118197
1.54 0.03178647861051524 0.9786772079017463
1.55 0.02204879784621833 0.97894638428403
1.56 0.01231111708192142 0.9791181838586707
1.57 0.002573436317624495 0.9791926066256684
1.58 -0.007164244446672421 0.9791696525850232
1.59 -0.01690192521096932 0.979049321736735
1.6 -0.02663960597526624 0.9788316140808038
1.61 -0.03637728673956316 0.9785165296172297
1.62 -0.04611496750386007 0.9781040683460125
1.63 -0.05585264826815677 0.9775942302671524
1.64 -0.0655903290324537 0.9769870153806494
1.65 -0.0753280097967506 0.9762824236865034
1.66 -0.08506569056104753 0.9754804551847144
1.67 -0.09480337132534443 0.9745811098752825
1.68 -0.1045410520896414 0.9735843877582075
1.69 -0.1142787328539383 0.9724902888334896
1.7 -0.1240164136182352 0.9712988131011288
1.71 -0.1337540943825321 0.9700099605611249
1.72 -0.143491775146829 0.9686237312134781
1.73 -0.1532294559111259 0.9671401250581884
1.74 -0.1629671366754228 0.9655591420952556
1.75 -0.1727048174397198 0.9638807823246799
1.76 -0.1824424982040166 0.9621050457464612
1.77 -0.1921801789683136 0.9602319323605996
1.78 -0.2019178597326105 0.9582614421670949
1.79 -0.2116555404969074 0.9561935751659473
1.8 -0.2213932212612043 0.9540283313571567
1.81 -0.2311309020255012 0.9517657107407232
1.82 -0.2408685827897982 0.9494057133166467
1.83 -0.250606263554095 0.9469483390849273
1.84 -0.260343944318392 0.9443935880455648
1.85 -0.2700816250826889 0.9417414601985594
1.86 -0.2798193058469858 0.938991955543911
1.87 -0.2895569866112827 0.9361450740816197
1.88 -0.2992946673755794 0.9332008158116855
1.89 -0.3090323481398763 0.9301591807341082
1.9 -0.3187700289041733 0.9270201688488879
1.91 -0.3285077096684701 0.9237837801560247
1.92 -0.3382453904327671 0.9204500146555185
1.93 -0.347983071197064 0.9170188723473693
1.94 -0.3577207519613609 0.9134903532315772
1.95 -0.3674584327256578 0.9098644573081421
1.96 -0.3771961134899547 0.9061411845770641
1.97 -0.3869337942542517 0.902320535038343
1.98 -0.3966714750185486 0.898402508691979
1.99 -0.4064091557828455 0.894387105537972
2 -0.4161468365471424 0.8902743255763221
2.01 -0.4238467721271381 0.8860743575329508
2.02 -0.431546707707134 0.8817973901337793
2.03 -0.4392466432871298 0.8774434233788081
2.04 -0.4469465788671257 0.8730124572680368
2.05 -0.4546465144471214 0.8685044918014656
2.06 -0.4623464500271174 0.8639195269790944
2.07 -0.4700463856071131 0.8592575628009232
2.08 -0.4777463211871091 0.8545185992669521
2.09 -0.4854462567671047 0.8497026363771811
2.1 -0.4931461923471007 0.8448096741316099
2.11 -0.5008461279270964 0.839839712530239
2.12 -0.5085460635070924 0.834792751573068
2.13 -0.516245999087088 0.8296687912600972
2.14 -0.5239459346670841 0.8244678315913262
2.15 -0.5316458702470798 0.8191898725667555
2.16 -0.5393458058270757 0.8138349141863847
