1 117 6
2 100 5
3 88 4
4 72 4
6 53 4
9 29.5 3
10 25.2 3
13 15.2 2
15 11.1 2


0 142.404
0.080402 140.463
0.160804 138.55
0.241206 136.662
0.321608 134.8
0.40201 132.963
0.482412 131.152
0.562814 129.365
0.643216 127.602
0.723618 125.864
0.80402 124.149
0.884422 122.457
0.964824 120.789
1.04523 119.143
1.12563 117.52
1.20603 115.918
1.28643 114.339
1.36683 112.781
1.44724 111.245
1.52764 109.729
1.60804 108.234
1.68844 106.759
1.76884 105.305
1.84925 103.87
1.92965 102.455
2.01005 101.059
2.09045 99.6818
2.17085 98.3237
2.25126 96.984
2.33166 95.6626
2.41206 94.3593
2.49246 93.0736
2.57286 91.8055
2.65327 90.5547
2.73367 89.3209
2.81407 88.1039
2.89447 86.9035
2.97487 85.7194
3.05528 84.5515
3.13568 83.3995
3.21608 82.2632
3.29648 81.1424
3.37688 80.0369
3.45729 78.9464
3.53769 77.8707
3.61809 76.8098
3.69849 75.7632
3.77889 74.731
3.8593 73.7128
3.9397 72.7084
4.0201 71.7178
4.1005 70.7407
4.1809 69.7768
4.26131 68.8261
4.34171 67.8884
4.42211 66.9634
4.50251 66.0511
4.58291 65.1511
4.66332 64.2634
4.74372 63.3879
4.82412 62.5242
4.90452 61.6723
4.98492 60.8321
5.06533 60.0032
5.14573 59.1857
5.22613 58.3793
5.30653 57.5839
5.38693 56.7993
5.46734 56.0254
5.54774 55.2621
5.62814 54.5092
5.70854 53.7665
5.78894 53.0339
5.86935 52.3113
5.94975 51.5986
6.03015 50.8956
6.11055 50.2021
6.19095 49.5181
6.27136 48.8435
6.35176 48.178
6.43216 47.5216
6.51256 46.8741
6.59296 46.2354
6.67337 45.6055
6.75377 44.9841
6.83417 44.3712
6.91457 43.7667
6.99497 43.1704
7.07538 42.5822
7.15578 42.002
7.23618 41.4297
7.31658 40.8652
7.39698 40.3085
7.47739 39.7593
7.55779 39.2175
7.63819 38.6832
7.71859 38.1562
7.79899 37.6363
7.8794 37.1235
7.9598 36.6177
8.0402 36.1188
8.1206 35.6267
8.20101 35.1413
8.28141 34.6625
8.36181 34.1902
8.44221 33.7244
8.52261 33.2649
8.60302 32.8116
8.68342 32.3646
8.76382 31.9236
8.84422 31.4887
8.92462 31.0596
9.00503 30.6365
9.08543 30.219
9.16583 29.8073
9.24623 29.4012
9.32663 29.0006
9.40704 28.6055
9.48744 28.2157
9.56784 27.8313
9.64824 27.4521
9.72864 27.0781
9.80905 26.7091
9.88945 26.3452
9.96985 25.9863
10.0503 25.6322
10.1307 25.283
10.2111 24.9385
10.2915 24.5987
10.3719 24.2636
10.4523 23.933
10.5327 23.6069
10.6131 23.2853
10.6935 22.968
10.7739 22.6551
10.8543 22.3464
10.9347 22.0419
11.0151 21.7416
11.0955 21.4454
11.1759 21.1532
11.2563 20.865
11.3367 20.5807
11.4171 20.3003
11.4975 20.0237
11.5779 19.7509
11.6583 19.4818
11.7387 19.2163
11.8191 18.9545
11.8995 18.6963
11.9799 18.4415
12.0603 18.1903
12.1407 17.9424
12.2211 17.698
12.3015 17.4568
12.3819 17.219
12.4623 16.9844
12.5427 16.753
12.6231 16.5247
12.7035 16.2996
12.7839 16.0775
12.8643 15.8584
12.9447 15.6424
13.0251 15.4293
13.1055 15.219
13.1859 15.0117
13.2663 14.8071
13.3467 14.6054
13.4271 14.4064
13.5075 14.2101
13.5879 14.0165
13.6683 13.8255
13.7487 13.6372
13.8291 13.4514
13.9095 13.2681
13.9899 13.0873
14.0704 12.909
14.1508 12.7331
14.2312 12.5596
14.3116 12.3885
14.392 12.2197
14.4724 12.0532
14.5528 11.889
14.6332 11.727
14.7136 11.5672
14.794 11.4096
14.8744 11.2542
14.9548 11.1008
15.0352 10.9496
15.1156 10.8004
15.196 10.6533
15.2764 10.5081
15.3568 10.3649
15.4372 10.2237
15.5176 10.0844
15.598 9.94702
15.6784 9.81149
15.7588 9.67781
15.8392 9.54595
15.9196 9.41589
16 9.2876


0 147.535
0.080402 145.609
0.160804 143.708
0.241206 141.831
0.321608 139.979
0.40201 138.152
0.482412 136.348
0.562814 134.567
0.643216 132.81
0.723618 131.076
0.80402 129.365
0.884422 127.676
0.964824 126.009
1.04523 124.363
1.12563 122.739
1.20603 121.137
1.28643 119.555
1.36683 117.994
1.44724 116.453
1.52764 114.933
1.60804 113.432
1.68844 111.951
1.76884 110.489
1.84925 109.047
1.92965 107.623
2.01005 106.218
2.09045 104.831
2.17085 103.462
2.25126 102.111
2.33166 100.778
2.41206 99.4618
2.49246 98.1631
2.57286 96.8814
2.65327 95.6164
2.73367 94.3679
2.81407 93.1357
2.89447 91.9197
2.97487 90.7194
3.05528 89.5349
3.13568 88.3658
3.21608 87.212
3.29648 86.0733
3.37688 84.9494
3.45729 83.8402
3.53769 82.7455
3.61809 81.6651
3.69849 80.5988
3.77889 79.5464
3.8593 78.5078
3.9397 77.4827
4.0201 76.471
4.1005 75.4725
4.1809 74.487
4.26131 73.5144
4.34171 72.5546
4.42211 71.6072
4.50251 70.6722
4.58291 69.7495
4.66332 68.8387
4.74372 67.9399
4.82412 67.0528
4.90452 66.1773
4.98492 65.3132
5.06533 64.4604
5.14573 63.6187
5.22613 62.788
5.30653 61.9682
5.38693 61.1591
5.46734 60.3605
5.54774 59.5724
5.62814 58.7945
5.70854 58.0269
5.78894 57.2692
5.86935 56.5214
5.94975 55.7834
6.03015 55.055
6.11055 54.3362
6.19095 53.6267
6.27136 52.9265
6.35176 52.2354
6.43216 51.5534
6.51256 50.8803
6.59296 50.2159
6.67337 49.5602
6.75377 48.9131
6.83417 48.2745
6.91457 47.6441
6.99497 47.022
7.07538 46.4081
7.15578 45.8021
7.23618 45.2041
7.31658 44.6138
7.39698 44.0313
7.47739 43.4564
7.55779 42.889
7.63819 42.329
7.71859 41.7763
7.79899 41.2308
7.8794 40.6924
7.9598 40.1611
8.0402 39.6367
8.1206 39.1192
8.20101 38.6084
8.28141 38.1043
8.36181 37.6067
8.44221 37.1157
8.52261 36.6311
8.60302 36.1528
8.68342 35.6807
8.76382 35.2148
8.84422 34.755
8.92462 34.3012
9.00503 33.8534
9.08543 33.4113
9.16583 32.9751
9.24623 32.5445
9.32663 32.1196
9.40704 31.7002
9.48744 31.2863
9.56784 30.8778
9.64824 30.4746
9.72864 30.0767
9.80905 29.684
9.88945 29.2964
9.96985 28.9139
10.0503 28.5363
10.1307 28.1637
10.2111 27.796
10.2915 27.4331
10.3719 27.0749
10.4523 26.7213
10.5327 26.3724
10.6131 26.0281
10.6935 25.6882
10.7739 25.3528
10.8543 25.0218
10.9347 24.6951
11.0151 24.3726
11.0955 24.0544
11.1759 23.7403
11.2563 23.4303
11.3367 23.1244
11.4171 22.8225
11.4975 22.5245
11.5779 22.2304
11.6583 21.9401
11.7387 21.6536
11.8191 21.3709
11.8995 21.0918
11.9799 20.8164
12.0603 20.5446
12.1407 20.2764
12.2211 20.0116
12.3015 19.7503
12.3819 19.4925
12.4623 19.2379
12.5427 18.9868
12.6231 18.7388
12.7035 18.4942
12.7839 18.2527
12.8643 18.0144
12.9447 17.7791
13.0251 17.547
13.1055 17.3179
13.1859 17.0918
13.2663 16.8686
13.3467 16.6483
13.4271 16.431
13.5075 16.2164
13.5879 16.0047
13.6683 15.7957
13.7487 15.5895
13.8291 15.3859
13.9095 15.185
13.9899 14.9867
14.0704 14.7911
14.1508 14.5979
14.2312 14.4073
14.3116 14.2192
14.392 14.0335
14.4724 13.8503
14.5528 13.6695
14.6332 13.491
14.7136 13.3148
14.794 13.141
14.8744 12.9694
14.9548 12.8
15.0352 12.6329
15.1156 12.468
15.196 12.3052
15.2764 12.1445
15.3568 11.9859
15.4372 11.8294
15.5176 11.675
15.598 11.5225
15.6784 11.3721
15.7588 11.2236
15.8392 11.077
15.9196 10.9324
16 10.7897


0 147.535
0.080402 145.441
0.160804 143.377
0.241206 141.342
0.321608 139.336
0.40201 137.359
0.482412 135.409
0.562814 133.488
0.643216 131.593
0.723618 129.726
0.80402 127.885
0.884422 126.07
0.964824 124.28
1.04523 122.517
1.12563 120.778
1.20603 119.064
1.28643 117.374
1.36683 115.708
1.44724 114.066
1.52764 112.447
1.60804 110.851
1.68844 109.278
1.76884 107.727
1.84925 106.198
1.92965 104.691
2.01005 103.205
2.09045 101.74
2.17085 100.297
2.25126 98.8731
2.33166 97.4698
2.41206 96.0865
2.49246 94.7228
2.57286 93.3785
2.65327 92.0533
2.73367 90.7468
2.81407 89.4589
2.89447 88.1893
2.97487 86.9377
3.05528 85.7038
3.13568 84.4875
3.21608 83.2884
3.29648 82.1064
3.37688 80.9411
3.45729 79.7924
3.53769 78.66
3.61809 77.5436
3.69849 76.4431
3.77889 75.3582
3.8593 74.2887
3.9397 73.2343
4.0201 72.195
4.1005 71.1704
4.1809 70.1603
4.26131 69.1646
4.34171 68.183
4.42211 67.2153
4.50251 66.2614
4.58291 65.321
4.66332 64.3939
4.74372 63.48
4.82412 62.5791
4.90452 61.691
4.98492 60.8154
5.06533 59.9523
5.14573 59.1015
5.22613 58.2627
5.30653 57.4358
5.38693 56.6207
5.46734 55.8171
5.54774 55.0249
5.62814 54.244
5.70854 53.4741
5.78894 52.7152
5.86935 51.9671
5.94975 51.2295
6.03015 50.5025
6.11055 49.7857
6.19095 49.0792
6.27136 48.3826
6.35176 47.696
6.43216 47.0191
6.51256 46.3517
6.59296 45.6939
6.67337 45.0454
6.75377 44.4061
6.83417 43.7759
6.91457 43.1546
6.99497 42.5422
7.07538 41.9384
7.15578 41.3432
7.23618 40.7564
7.31658 40.178
7.39698 39.6078
7.47739 39.0457
7.55779 38.4915
7.63819 37.9452
7.71859 37.4067
7.79899 36.8758
7.8794 36.3525
7.9598 35.8366
8.0402 35.328
8.1206 34.8266
8.20101 34.3323
8.28141 33.845
8.36181 33.3647
8.44221 32.8912
8.52261 32.4244
8.60302 31.9642
8.68342 31.5106
