0 0 0 1 1
0.000111631249106988 0.000111631249106988 0.000111631248875138 0.999999993769232 0.999999993769232
0.000219551940340425 0.000219551939017918 0.000219551938576579 0.999999975898473 0.999999975898473
0.00032521642811819 0.000325216423023361 0.000325216422385398 0.999999947117138 0.999999947117138
0.00042949480452475 0.000429494792147184 0.000429494791320234 0.999999907767108 0.999999907767108
0.00053291611012386 0.000532916085910517 0.000532916084899202 0.999999858000213 0.999999858000213
0.000635805327348206 0.000635805285703839 0.000635805284510991 0.999999797875799 0.9999997978758
0.000738363380381514 0.000738363314663935 0.000738363313291299 0.999999727409771 0.999999727409772
0.000840714997291301 0.000840714899806177 0.000840714898254838 0.999999646599166 0.999999646599168
0.000942937802687973 0.000942937664684699 0.00094293766295533 0.999999555434182 0.999999555434183
0.00104508018322431 0.00104507999489316 0.00104507999298618 0.999999453903753 0.999999453903755
0.00114717233035798 0.00114717208082836 0.00114717207874403 0.999999341997892 0.999999341997894
0.0012492330941611 0.00124923277150058 0.00124923276923907 0.999999219708437 0.99999921970844
0.00135127424828184 0.00135127383949572 0.00135127383705713 0.999999087029089 0.999999087029092
0.00145330314826445 0.00145330263929559 0.00145330263667999 0.999998943955162 0.999998943955166
0.00155532439015803 0.00155532376588694 0.00155532376309435 0.99999879048326 0.999998790483265
0.00165734084603786 0.00165734009028276 0.00165734008731322 0.99999862661097 0.999998626610974
0.00175935431077312 0.00175935340629008 0.00175935340314361 0.999998452336598 0.999998452336604
0.00186136590608756 0.00186136483457067 0.00186136483124726 0.999998267658976 0.999998267658982
0.00196337633303137 0.00196337507511283 0.00196337507161251 0.9999980725773 0.999998072577307
0.00206538602975034 0.00206538456500058 0.00206538456132334 0.999997867091025 0.999997867091032
0.00216739527008145 0.00216739357700918 0.00216739357315503 0.999997651199783 0.999997651199791
0.00226940422517117 0.00226940228122349 0.00226940227719242 0.999997424903328 0.999997424903337
0.00237141300198543 0.00237141078354782 0.00237141077933984 0.999997188201495 0.999997188201505
0.00247342166737768 0.00247341914977409 0.0024734191453892 0.999996941094177 0.999996941094187
0.00257543026313125 0.00257542742062407 0.00257542741606227 0.999996683581302 0.999996683581313
0.00267743881536066 0.00267743562115079 0.00267743561641208 0.999996415662824 0.999996415662836
0.00277944734038748 0.00277944376661432 0.00277944376169869 0.999996137338715 0.999996137338728
0.00288145584841268 0.00288145186615413 0.00288145186106159 0.999995848608955 0.999995848608969
0.00298346434581188 0.00298345992508435 0.00298345991981491 0.999995549473535 0.99999554947355
0.00308547283656982 0.00308546794632827 0.00308546794088191 0.999995239932448 0.999995239932464
0.00318748132317698 0.00318747593131486 0.0031874759256916 0.999994919985691 0.999994919985708
0.0032894898071899 0.00328948388053922 0.00328948387473904 0.999994589633264 0.999994589633283
0.00339149828958142 0.0033914917939127 0.00339149178793561 0.999994248875169 0.999994248875189
0.00349350677095957 0.00349349967098186 0.00349349966482786 0.999993897711406 0.999993897711427
0.00359551525170436 0.00359550751106525 0.00359550750473435 0.999993536141979 0.999993536142001
0.00369752373205329 0.00369751531333891 0.0036975153068311 0.99999316416689 0.999993164166914
0.00379953221215482 0.00379952307688982 0.0037995230702051 0.999992781786143 0.999992781786168
0.00390154069210173 0.0039015308007493 0.00390153079388767 0.999992388999742 0.999992388999769
0.00400354917195199 0.00400353848391385 0.00400353847687531 0.999991985807691 0.999991985807718
0.00410555765174184 0.00410554612535826 0.00410554611814282 0.999991572209993 0.999991572210022
0.00420756613149395 0.00420755372404372 0.00420755371665137 0.999991148206653 0.999991148206684
0.00430957461122246 0.00430956127892292 0.00430956127135366 0.999990713797676 0.999990713797707
0.00441158309093623 0.00441156878894323 0.00441156878119707 0.999990268983065 0.999990268983098
0.00451359157064077 0.00451357625304874 0.00451357624512567 0.999989813762825 0.99998981376286
0.00461560005033956 0.00461558367018143 0.00461558366208146 0.999989348136961 0.999989348136998
0.00471760853003475 0.00471759103928201 0.00471759103100512 0.999988872105479 0.999988872105517
0.00481961700972769 0.00481959835929036 0.00481959835083656 0.999988385668382 0.999988385668422
0.00492162548941922 0.00492160562914586 0.00492160562051516 0.999987888825676 0.999987888825718
0.00502363396910987 0.00502361284778758 0.00502361283897998 0.999987381577366 0.99998738157741
0.00512564244879997 0.00512562001415439 0.00512562000516989 0.999986863923458 0.999986863923503
