# x numerical_u exact_u numerical_du exact_du
0.124222835219 0.12390359935 0.123903594729 0.99229425982 0.992294260395
0.124696316639 0.124373418356 0.124373413719 0.992235482539 0.992235483119
0.12516979806 0.124843209481 0.124843204826 0.992176482814 0.992176483398
0.12564327948 0.125312972617 0.125312967945 0.992117260659 0.992117261247
0.1261167609 0.12578270766 0.125782702971 0.992057816086 0.992057816679
0.12659024232 0.126252414504 0.126252409798 0.991998149109 0.991998149706
0.127063723741 0.126722093045 0.126722088321 0.991938259741 0.991938260343
0.127537205161 0.127191743176 0.127191738435 0.991878147996 0.991878148602
0.128010686581 0.127661364793 0.127661360035 0.991817813886 0.991817814497
0.128484168001 0.128130957791 0.128130953015 0.991757257427 0.991757258042
0.128957649422 0.128600522063 0.12860051727 0.991696478631 0.991696479251
0.129431130842 0.129070057505 0.129070052695 0.991635477511 0.991635478136
0.129904612262 0.129539564012 0.129539559184 0.991574254082 0.991574254711
0.130378093682 0.130009041477 0.130009036633 0.991512808358 0.991512808991
0.130851575103 0.130478489797 0.130478484935 0.991451140351 0.991451140989
0.131325056523 0.130947908865 0.130947903986 0.991389250077 0.991389250719
0.131798537943 0.131417298577 0.131417293681 0.991327137548 0.991327138195
0.132272019363 0.131886658827 0.131886653914 0.991264802778 0.99126480343
0.132745500784 0.132355989511 0.13235598458 0.991202245782 0.991202246439
0.133218982204 0.132825290522 0.132825285574 0.991139466574 0.991139467236
0.133692463624 0.133294561755 0.13329455679 0.991076465168 0.991076465834
0.134165945045 0.133763803106 0.133763798124 0.991013241578 0.991013242248
0.134639426465 0.134233014469 0.13423300947 0.990949795817 0.990949796493
0.135112907885 0.13470219574 0.134702190723 0.990886127901 0.990886128581
0.135586389305 0.135171346812 0.135171341778 0.990822237843 0.990822238528
0.136059870726 0.135640467581 0.135640462529 0.990758125658 0.990758126348
0.136533352146 0.136109557941 0.136109552872 0.990693791361 0.990693792055
0.137006833566 0.136578617787 0.136578612702 0.990629234965 0.990629235664
0.137480314986 0.137047647015 0.137047641912 0.990564456485 0.990564457189
0.137953796407 0.137516645519 0.137516640399 0.990499455936 0.990499456645
0.138427277827 0.137985613193 0.137985608056 0.990434233332 0.990434234046
0.138900759247 0.138454549934 0.138454544779 0.990368788688 0.990368789406
0.139374240667 0.138923455635 0.138923450463 0.990303122018 0.990303122741
0.139847722088 0.139392330191 0.139392325002 0.990237233337 0.990237234066
0.140321203508 0.139861173498 0.139861168292 0.990171122661 0.990171123394
0.140794684928 0.14032998545 0.140329980227 0.990104790003 0.990104790742
0.141268166348 0.140798765942 0.140798760702 0.990038235379 0.990038236123
0.141741647769 0.14126751487 0.141267509612 0.989971458804 0.989971459552
0.142215129189 0.141736232127 0.141736226852 0.989904460292 0.989904461045
0.142688610609 0.142204917609 0.142204912317 0.989837239859 0.989837240617
0.143162092029 0.142673571211 0.142673565902 0.989769797519 0.989769798283
0.14363557345 0.143142192828 0.143142187502 0.989702133289 0.989702134057
0.14410905487 0.143610782355 0.143610777011 0.989634247182 0.989634247955
0.14458253629 0.144079339686 0.144079334325 0.989566139214 0.989566139993
0.14505601771 0.144547864717 0.144547859339 0.989497809401 0.989497810185
0.145529499131 0.145016357342 0.145016351947 0.989429257758 0.989429258546
0.146002980551 0.145484817457 0.145484812045 0.9893604843 0.989360485093
0.146476461971 0.145953244957 0.145953239528 0.989291489042 0.989291489841
0.146949943392 0.146421639736 0.14642163429 0.989222272 0.989222272804
0.147423424812 0.146890001689 0.146889996226 0.98915283319 0.989152833999
0.147896906232 0.147358330712 0.147358325232 0.989083172627 0.989083173441
0.148370387652 0.1478266267 0.147826621202 0.989013290327 0.989013291146
0.148843869073 0.148294889547 0.148294884032 0.988943186305 0.988943187129
0.149317350493 0.148763119149 0.148763113617 0.988872860577 0.988872861407
0.149790831913 0.1492313154 0.149231309851 0.988802313159 0.988802313994
0.150264313333 0.149699478196 0.14969947263 0.988731544066 0.988731544907
0.150737794754 0.150167607431 0.150167601849 0.988660553316 0.988660554162
0.151211276174 0.150635703002 0.150635697402 0.988589340922 0.988589341774
0.151684757594 0.151103764802 0.151103759185 0.988517906902 0.988517907759
0.152158239014 0.151571792727 0.151571787093 0.988446251272 0.988446252134
0.152631720435 0.152039786672 0.15203978102 0.988374374047 0.988374374914
0.153105201855 0.152507746532 0.152507740863 0.988302275244 0.988302276116
0.153578683275 0.152975672202 0.152975666516 0.988229954878 0.988229955756
0.154052164695 0.153443563577 0.153443557874 0.988157412967 0.98815741385
0.154525646116 0.153911420552 0.153911414833 0.988084649525 0.988084650414
0.154999127536 0.154379243023 0.154379237286 0.988011664571 0.988011665465
0.155472608956 0.154847030885 0.154847025131 0.987938458119 0.987938459019
0.155946090376 0.155314784032 0.155314778261 0.987865030186 0.987865031092
